Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"Subject: Weekly status report

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Let me know if the timing works for you.

Best,
Jordan Lee",Safe Email,no,no,"Email is a straightforward internal update about a lab booking with no suspicious requests, links, or urgency typical of phishing.",100
"Subject: Meeting follow-up

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Appreciate your feedback on this draft.

Best,
Riley Lee",Safe Email,no,no,"Email is a standard business follow-up requesting feedback on an attached proposal, with no urgent demands, suspicious links, or requests for sensitive information.",95
"Subject: Conference registration

Thanks for your help on the analysis. I've pushed the changes and added comments in the PR for clarity.

Thanks for reviewing the document.

Best,
Riley Khan",Safe Email,no,no,"Email is a benign professional thank-you note about work collaboration; no links, attachments, or requests for sensitive info, despite subject-content mismatch.",95
"Account holder, final warning. Failure to respond will terminate your account. Immediate action is required to avoid penalty. Your case will be referred to prosecution if unresolved.

Keywords: cease judge

Compliance Team,
Casey Singh",Phishing Email,yes,yes,"Email employs urgent threats of account termination, penalties, and prosecution to coerce action, classic phishing tactic; suspicious keywords and generic sender add to deception.",95
"Notice, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: quick, limited offer, expires soon

Sincerely,
Sam Patel",Phishing Email,yes,yes,"Creates artificial urgency with phrases like ""urgent,"" ""expire soon,"" and ""act now"" to prompt hasty action, a common phishing tactic; lacks specific details or legitimate sender info.",95
"Subject: Networking event details

Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity.

Feel free to add notes before we meet.

Best,
Riley Garcia",Safe Email,no,no,"Email appears to be legitimate professional communication about code changes and a meeting, with no suspicious requests, links, or urgency typical of phishing.",98
"Dear customer, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: 24 hours, act fast, asap, today only

IT Desk,
Cameron Khan",Phishing Email,yes,yes,"Generic greeting, creates artificial urgency about account expiration without specifics, and includes pressure keywords like ""act now"" and ""time sensitive"" to induce hasty clicks.",95
"Account holder, this is an expires midnight notice regarding your account. Your access will be limited today. To avoid interruption, respond asap. This offer is time sensitive and ends soon. Follow the instructions immediately.

Keywords: ends soon time sensitive 48 hours expires today

Sincerely,
Alex Garcia",Phishing Email,yes,yes,"Uses urgency and fear tactics like ""expires midnight,"" ""access limited,"" and ""time sensitive"" to prompt immediate action without specifics on sender or account.",95
"Notice, your account has been restricted. Use the secure link to verify your username and restore access. Enter your username and password to continue.

Keywords: profile username sign in recovery key

Sincerely,
Taylor Wong",Phishing Email,yes,yes,"Creates false urgency about account restriction and prompts sharing credentials via a link, a common phishing tactic; generic sender adds suspicion.",95
"Dear user, we detected a login attempt on your account. To verify access, please confirm your information. Your account may be restricted until you reactivate it.

Keywords: suspicious activity suspended

Risk Operations,
Alex Nguyen",Phishing Email,yes,yes,"Generic greeting, urgent request to confirm personal information, and threat of account restriction are classic phishing tactics to steal credentials.",95
"Dear user, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: wallet stolen, africa, sincere, immediately, syria, remembered you

Regards,
Cameron Khan",Phishing Email,yes,yes,"Email impersonates a personal contact to request urgent money for a fabricated emergency (stolen wallet), using common scam elements like travel mishaps and quick repayment promises.",95
"Subject: Weekly status report

Sharing the revised documentation with examples. The new endpoints are described in section two.

I'll share the slides later today.

Best,
Taylor Patel",Safe Email,no,no,"Email is a routine professional update about documentation and slides, lacking suspicious elements like links, urgency, or info requests.",98
"Subject: Conference registration

Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity.

Let me know if the timing works for you.

Best,
Alex Martinez",Safe Email,no,no,"Email appears as a legitimate professional message about work collaboration (analysis, PR changes) with no links, attachments, or requests for sensitive information.",98
"Dear customer, congratulations! You are the winner of a reward. To redeem your payment of ₹80,000, please provide your routing number to process the sum. This offer is available today only.

Keywords: $ debit card

Support Desk,
Riley Kim",Phishing Email,yes,yes,"Unsolicited prize claim demands sensitive financial info (routing number) with artificial urgency, classic scam tactic.",95
"Subject: Budget planning

Thanks for attending the workshop. Here are the links to references and the slide deck.

Let me know if the timing works for you.

Best,
Avery Patel",Safe Email,no,no,"Email is a benign follow-up to a workshop, mentioning links in a professional context without urgency, threats, or suspicious requests.",95
"Notice, this is an limited offer notice regarding your account. Your access will be limited within 24 hours. To avoid interruption, act now. This offer is time sensitive and expires midnight. Follow the instructions immediately.

Keywords: hurry limited offer today only rush immediate

Support Desk,
Sam Patel",Phishing Email,yes,yes,"Creates false urgency with time-sensitive threats to account access, grammatical errors, generic sender, and pressure to act immediately without verifiable details.",95
"Subject: Onboarding checklist

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Let me know if the timing works for you.

Best,
Jordan Martinez",Safe Email,no,no,"Email is a benign internal meeting confirmation with no links, attachments, or requests for sensitive information.",98
"Notice, final warning. Failure to respond will restrict your account. Immediate action is required to avoid fine. Your case will be referred to prosecution if unresolved.

Keywords: delete terminate breach legal action lawsuit

Compliance Team,
Jamie Wong",Phishing Email,yes,yes,"Email uses urgent threats of account restriction, fines, and prosecution to prompt immediate action, with alarming keywords like ""delete"" and ""lawsuit,"" classic phishing tactics.",95
"Attention, your account has been locked. Use the secure link to reset password and restore access. Enter your 2FA code to continue.

Keywords: sign in 2fa passcode profile

Compliance Team,
Jamie Garcia",Phishing Email,yes,yes,"Creates urgency with locked account claim, prompts for sensitive info like 2FA code and password reset via unspecified link, classic phishing tactics.",95
"Hi there, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: support team, upgrade, security software, system administrator

Security Team,
Jamie Nguyen",Phishing Email,yes,yes,"Email falsely claims malware infection and directs user to click a suspicious link for a scan/patch, using urgent language and fake IT authority to trick recipients.",95
"Hello, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: download, warning, redirect, announcement

Sincerely,
Alex Martinez",Phishing Email,yes,yes,"Vague generic message urging clicks on link and attachment, mimicking auto-generated emails to trick users into malware or data theft; suspicious keywords like download and redirect.",95
"Subject: Team lunch planning

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Feel free to add notes before we meet.

Best,
Jamie Brown",Safe Email,no,no,"Email is a straightforward internal team communication about booking and planning, with no suspicious requests, links, or urgency typical of phishing.",98
"Subject: Schedule confirmation

Thanks for attending the workshop. Here are links to references and the slide deck.

Appreciate your feedback on this draft.

Best,
Taylor Patel",Safe Email,no,no,"Email is a benign workshop follow-up providing references and slides, with no urgency, suspicious requests, or impersonation indicators.",98
"Subject: Research discussion

Quick reminder about the training session tomorrow. The materials are in the shared drive.

I'll share the slides later today.

Best,
Alex Wong",Safe Email,no,no,"Email is a benign reminder about an internal training session with no links, attachments, urgency, or requests for sensitive information.",98
"Subject: Code review summary

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Thanks for reviewing the document.

Best,
Jordan Garcia",Safe Email,no,no,"The email is a benign professional message about meeting minutes and action items, lacking urgency, links, attachments, or requests for sensitive information typical of phishing.",98
"Attention, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: contract, sincere, genuine, medical conference, extend stay

IT Desk,
Sam Khan",Phishing Email,yes,yes,"Email fabricates a personal connection and urgent financial emergency (stolen wallet) to solicit a loan, a common phishing tactic; keywords appear manipulative to build false trust.",95
"Hello, this is an expire notice regarding your account. Your access will expire soon. To avoid interruption, act now. This offer is time sensitive and ends soon. Follow the instructions immediately.

Keywords: asap deadline 48 hours

Risk Operations,
Jordan Nguyen",Phishing Email,yes,yes,"Creates false urgency with account expiration threats and vague calls to immediate action, lacking specific details or verification, typical of phishing scams.",95
"Dear user, this is the facebook accounts team. There are security concerns on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a suspension.

Keywords: treasury security lawyer

Regards,
Taylor Nguyen",Phishing Email,yes,yes,Impersonates Facebook with urgent security threat and suspension warning to prompt action; generic greeting and odd keywords indicate scam.,95
"Hi there, final warning. Failure to respond will terminate your account. Immediate action is required to avoid penalty. Your case will be referred to prosecution if unresolved.

Keywords: subpoena restrict warrant

Support Desk,
Jordan Nguyen",Phishing Email,yes,yes,"Email employs urgent threats of account termination, penalties, and prosecution with suspicious keywords like subpoena and warrant to create panic and prompt action, typical of phishing scams.",95
"Dear user, this is the treasury compliance team. There are security concerns on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a restriction.

Keywords: mcafee security executive mastercard

Sincerely,
Alex Kim",Phishing Email,yes,yes,"Email creates urgency with vague security threats and account restrictions, uses generic greeting, and includes mismatched keywords like ""mcafee security executive mastercard"" that don't align with ""treasury compliance team,"" indicating impersonation.",95
"Subject: Welcome aboard

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

I'll share the slides later today.

Best,
Morgan Brown",Safe Email,no,no,"Email is a benign professional message sharing meeting minutes and future slides, with no links, attachments, urgency, or requests for sensitive information.",98
"Subject: Workshop recap

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Feel free to add notes before we meet.

Best,
Morgan Martinez",Safe Email,no,no,"Email is a benign internal communication about a workshop booking with no requests for information, links, or urgent actions typical of phishing.",98
"Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: alert, attachment, no-reply

Account Services,
Jordan Singh",Phishing Email,yes,yes,"Generic greeting, prompts to click unspecified link and open attachment, mimics legitimate auto-generated notifications with ""no-reply,"" classic phishing indicators.",95
"Subject: Invoice confirmation

Quick reminder about the training session tomorrow. The materials are in the shared drive.

I'll share the slides later today.

Best,
Jamie Patel",Safe Email,no,no,"Email is a benign reminder about a training session with no links, attachments, or requests for sensitive information; subject mismatch is odd but not indicative of phishing.",95
"Subject: Classroom logistics

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Appreciate your feedback on this draft.

Best,
Avery Khan",Safe Email,no,no,"Email is a straightforward professional message about scheduling and feedback, lacking phishing hallmarks like urgent demands, suspicious links, or requests for sensitive data.",98
"Subject: Workshop recap

Quick reminder about the training session tomorrow. The materials are in the shared drive.

I'll share the slides later today.

Best,
Cameron Kim",Safe Email,no,no,"The email is a straightforward internal reminder about a training session with no links, attachments, urgent demands, or requests for sensitive information.",98
"Subject: Training session notes

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Feel free to add notes before we meet.

Best,
Avery Patel",Safe Email,no,no,"Email is a benign professional message sharing meeting minutes with no requests for info, links, or attachments.",98
"Hi there, we detected a login attempt on your account. To verify access, please validate your information. Your account may be locked until you recover it.

Keywords: expired malware detected locked unauthorized validate

Security Team,
Sam Kim",Phishing Email,yes,yes,"Generic security alert with urgency (login attempt, account lock) urging validation, typical phishing to trick users into sharing info; vague sender and keywords like ""locked"" and ""validate"" reinforce scam.",95
"Dear customer, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: update, tech support, problem

Security Team,
Taylor Kim",Phishing Email,yes,yes,"Email impersonates IT support, creates urgency with fake malware alert, and directs to a suspicious link for ""fix,"" classic phishing indicators.",95
"Attention, final warning. Failure to respond will hold your account. Immediate action is required to avoid penalty. Your case will be referred to court if unresolved.

Keywords: consequences cancel seize

Regards,
Cameron Patel",Phishing Email,yes,yes,"Uses urgent threats of account hold, penalties, and court referral to create panic, typical of phishing; suspicious ""keywords"" section and generic sender name add to deception.",95
"Subject: Budget planning

Thanks for attending the workshop. Here are the links to references and the slide deck.

Appreciate your feedback on this draft.

Best,
Taylor Martinez",Safe Email,no,no,"Email is a benign workshop follow-up sharing resources and requesting feedback, with no urgent demands, suspicious links, or requests for sensitive info.",95
"Account holder, this is an 24 hours notice regarding your account. Your access will expire soon. To avoid interruption, complete the form now. This offer is time sensitive and expires midnight. Follow the instructions immediately.

Keywords: deadline time sensitive act fast

Account Services,
Avery Brown",Phishing Email,yes,yes,"Creates artificial urgency with time-sensitive deadlines and vague prompts to complete an unspecified form, typical of phishing to induce hasty action without verification.",95
"Attention, this is the apple compliance team. There are policy concerns on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a restriction.

Keywords: google bank of america administration american express microsoft

Risk Operations,
Riley Wong",Phishing Email,yes,yes,"Impersonates Apple with urgent threats of account restriction to prompt action, includes unrelated keywords for other companies indicating a generic scam template.",95
"Subject: Documentation review

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

Appreciate your feedback on this draft.

Best,
Sam Lee",Safe Email,no,no,"The email is a standard professional message about meeting minutes and feedback, lacking typical phishing indicators like urgent demands, suspicious links, or requests for personal data.",98
"Subject: Training session notes

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Thanks for reviewing the document.

Best,
Avery Nguyen",Safe Email,no,no,"Email is a straightforward, professional internal message about a lab booking and document review, lacking any suspicious elements like links, urgent demands, or impersonation.",98
"Subject: Team lunch planning

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Feel free to add notes before we meet.

Best,
Alex Garcia",Safe Email,no,no,"Email is a benign internal message about meeting minutes and team planning, lacking suspicious elements like links, attachments, urgency, or info requests.",98
"Account holder, this is the apple security team. There are security violations on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a suspension.

Keywords: chairman immigration president customs manager

Security Team,
Morgan Martinez",Phishing Email,yes,yes,"Impersonates Apple security team with urgent threats of account suspension to induce action, classic phishing indicators; odd keywords add suspicion but don't negate it.",95
"Subject: Schedule confirmation

Thanks for your help on the analysis. I've pushed the changes and added comments in the PR for clarity.

Let me know if the timing works for you.

Best,
Riley Martinez",Safe Email,no,no,"The email is a standard professional message about work collaboration (e.g., PR changes and scheduling), lacking any phishing indicators like urgent demands, suspicious links, or requests for personal data.",98
"Subject: Budget planning

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Thanks for reviewing the document.

Best,
Avery Martinez",Safe Email,no,no,"The email is a professional request for feedback on a work document with no red flags like urgency, suspicious links, or requests for personal information.",98
"Notice, we detected unusual activity on your account. To restore access, please update your information. Your account may be locked until you recover it.

Keywords: restricted suspicious activity locked

IT Desk,
Avery Nguyen",Phishing Email,yes,yes,"Email uses fear tactics (unusual activity, account lock) to urge updating personal information, classic phishing to steal credentials; generic sender lacks legitimacy.",95
"Subject: Documentation review

Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity.

Appreciate your feedback on this draft.

Best,
Riley Kim",Safe Email,no,no,"The email is a standard professional message about code review and feedback, with no requests for sensitive information, links, or urgent demands typical of phishing.",98
"Subject: Research discussion

Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity.

I'll share the slides later today.

Best,
Cameron Lee",Safe Email,no,no,"Email is a benign professional follow-up on a project, mentioning code changes and slides with no suspicious requests, links, or urgency.",100
"Dear user, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: businessman, dublin, romance, money needed, help me

Compliance Team,
Jordan Khan",Phishing Email,yes,yes,"Email impersonates a personal contact to urgently request a loan due to a fabricated emergency (stolen wallet), classic romance scam tactic with keywords indicating pretextual relationship and money need.",95
"Notice, we detected unusual activity on your account. To authenticate access, please update your information. Your account may be restricted until you recover it.

Keywords: security account closed breach frozen temporary hold

IT Desk,
Taylor Patel",Phishing Email,yes,yes,"Email uses urgency with claims of unusual activity and account restriction to prompt sharing of personal information, a common phishing tactic; generic sender adds suspicion.",95
"Attention, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: change password, recovery key, reset

Support Desk,
Riley Lee",Phishing Email,yes,yes,"Demands sensitive info like username, 2FA code, and recovery key via email, which legitimate services avoid; generic sender and urgent tone are red flags.",95
"Attention, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: personal story, trust building, but, sudden emergency, stranded traveler

Compliance Team,
Taylor Garcia",Phishing Email,yes,yes,"Fabricates personal connection to build trust, then requests emergency funds with promise of repayment, classic scam tactic.",95
"Notice, this is the bank security team. There are security violations on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a hold.

Keywords: spotify bank of america facebook mcafee

Risk Operations,
Riley Nguyen",Phishing Email,yes,yes,"Generic ""bank security team"" claim with urgent threats of account hold and vague ""confidential steps"" to induce action; unrelated keywords indicate evasion tactics.",95
"Subject: Classroom logistics

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Appreciate your feedback on this draft.

Best,
Jordan Singh",Safe Email,no,no,"Email is a straightforward professional message about scheduling and feedback, lacking phishing hallmarks like urgent demands, suspicious links, or requests for sensitive info.",98
"Subject: Welcome aboard

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Feel free to add notes before we meet.

Best,
Jamie Garcia",Safe Email,no,no,"The email is a standard professional message sharing meeting minutes with no requests for sensitive information, links, attachments, or urgent demands typical of phishing.",98
"Notice, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: zelle, replacement cards, single, businessman

IT Desk,
Taylor Khan",Phishing Email,yes,yes,"Email impersonates a known contact with a fabricated emergency (stolen wallet) to request urgent money transfer, classic scam tactic; keywords like ""zelle"" indicate push for quick payment methods.",95
"Subject: Weekly status report

Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity.

Appreciate your feedback on this draft.

Best,
Morgan Lee",Safe Email,no,no,"Email is a routine professional update about work collaboration with no links, attachments, or requests for sensitive information.",98
"Subject: Welcome aboard

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Appreciate your feedback on this draft.

Best,
Alex Singh",Safe Email,no,no,"Email is a straightforward internal meeting confirmation with no links, attachments, urgent demands, or requests for sensitive information.",98
"Notice, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: doctor, romance, honest, syria

IT Desk,
Sam Singh",Phishing Email,yes,yes,"Email fabricates a personal emergency (stolen wallet) to solicit a loan from a supposed acquaintance, classic romance scam tactic with keywords indicating scripted fraud.",95
"Subject: Classroom logistics

Thanks for attending the workshop. Here are the links to references and the slide deck.

Let me know if the timing works for you.

Best,
Taylor Wong",Safe Email,no,no,"Email is a benign workshop follow-up sharing resources and checking timing, with no urgency, suspicious requests, or malicious indicators.",98
"Attention, your account has been locked. Use the secure link to verify your username and restore access. Enter your 2FA code to continue.

Keywords: password personal information sign in

Account Services,
Morgan Patel",Phishing Email,yes,yes,"Email claims account lock and prompts for 2FA code and verification via a link, typical phishing to steal credentials; generic sender adds suspicion.",95
"Hi there, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: log in, username, security question, update password, password, sign in

Support Desk,
Jamie Patel",Phishing Email,yes,yes,"Urgently requests sensitive credentials (username, 2FA code, recovery key) via email, a classic phishing red flag; legitimate services never ask for these this way.",95
"Hi there, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: money needed, replacement cards, overseas, doctor

Security Team,
Taylor Lee",Phishing Email,yes,yes,"Email impersonates a personal contact to urgently request a loan due to a fabricated emergency (stolen wallet abroad), matching classic scam tactics exploiting trust and promising quick repayment.",95
"Subject: Networking event details

Thanks for attending the workshop. Here are the links to references and the slide deck.

I'll share the slides later today.

Best,
Alex Wong",Safe Email,no,no,"Email is a polite follow-up to a workshop attendance, promising to share slides later without any links, attachments, or suspicious requests.",98
"Hi there, we detected a login attempt on your account. To authenticate access, please confirm your information. Your account may be temporarily on hold until you recover it.

Keywords: verify recover temporary hold blocked restricted

Regards,
Morgan Singh",Phishing Email,yes,yes,"Generic security alert with urgency to confirm personal info and account hold threat; lacks sender details and uses common phishing keywords like ""verify"" and ""recover"".",95
"Notice, your profile has been restricted. Use the secure link to update password and restore access. Enter your username and password to continue.

Keywords: passcode forgot password access code activation code reset

Compliance Team,
Riley Kim",Phishing Email,yes,yes,"Email claims account restriction and prompts entering username/password via a ""secure link,"" a common tactic to steal credentials.",95
"Subject: Networking event details

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides for review.

Feel free to add notes before we meet.

Best,
Casey Singh",Safe Email,no,no,"Email is a benign meeting confirmation with no requests for personal data, links, attachments, or urgent/suspicious language typical of phishing.",98
"Subject: Team lunch planning

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

Feel free to add notes before we meet.

Best,
Taylor Nguyen",Safe Email,no,no,"Email is a benign internal team message about planning with no links, urgent demands, or suspicious requests.",98
"Dear customer, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: hospital, zelle, replacement cards, contract, soulmate, afghanistan

Regards,
Morgan Kim",Phishing Email,yes,yes,"Email impersonates a personal contact with a fabricated emergency (stolen wallet) to request money, classic scam tactic; ""Dear customer"" greeting mismatches personal tone, and keywords like zelle suggest payment scam.",95
"Notice, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: pin, signin, activation code, 2fa, recover account

Regards,
Cameron Lee",Phishing Email,yes,yes,"Urges sharing sensitive info like password, 2FA code, and recovery key via email, with vague urgency and generic sender—classic phishing tactics.",95
"Dear user, final warning. Failure to respond will hold your account. Immediate action is required to avoid penalty. Your case will be referred to the judge if unresolved.

Keywords: legal action court immediate action judge

IT Desk,
Riley Wong",Phishing Email,yes,yes,"Urgent threats of legal action, account hold, and penalties without specifics or legitimate details are classic phishing tactics to create panic and prompt user response.",95
"Dear customer, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: expires midnight, act fast, 48 hours, ends soon, quick

Regards,
Jamie Brown",Phishing Email,yes,yes,"Uses urgency tactics like ""expires soon"" and ""act now"" to pressure immediate action without specifics, typical of phishing scams.",95
"Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: click now, delete after reading, redirect, forward, do not reply

Sincerely,
Cameron Garcia",Phishing Email,yes,yes,"Urges clicking unspecified link and opening attachment with generic greeting and ""do not reply"" phrasing, common phishing tactics to deliver malware or steal info.",95
"Account holder, final warning. Failure to respond will seize your account. Immediate action is required to avoid fine. Your case will be referred to court if unresolved.

Keywords: jail cancel desist breach

IT Desk,
Avery Khan",Phishing Email,yes,yes,"Uses urgent threats of account seizure, fines, and court referral to create panic and prompt action, classic phishing tactic; vague sender and odd keywords add suspicion.",95
"Dear customer, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: firewall, issue, security software, connection, tech support, repair

Support Desk,
Alex Martinez",Phishing Email,yes,yes,"Claims urgent malware issue and directs to a suspicious link for ""fix,"" classic phishing tactic to steal data or install malware.",95
"Subject: Budget planning

Thanks for attending the workshop. Here are links to references and the slide deck.

Let me know if the timing works for you.

Best,
Morgan Patel",Safe Email,no,no,"Email is a polite follow-up to a workshop with no urgency, suspicious links, or requests for sensitive information; mentions references and slides innocuously.",95
"Subject: Budget planning

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

Feel free to add notes before we meet.

Best,
Sam Martinez",Safe Email,no,no,"Email is a routine professional message about a meeting agenda with no requests for sensitive information, links, or attachments.",98
"Account holder, we detected a login attempt on your account. To authenticate access, please update your information. Your account may be restricted until you reactivate it.

Keywords: deactivated confirm temporary hold identity theft suspicious activity

Regards,
Casey Patel",Phishing Email,yes,yes,"Generic greeting, creates urgency with vague login threat and demands info update without company specifics or verification, classic phishing tactics.",95
"Subject: Weekly status report

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Let me know if the timing works for you.

Best,
Casey Singh",Safe Email,no,no,"Email is a straightforward internal scheduling message with no links, attachments, urgent demands, or requests for sensitive information.",100
"Hi there, your account has been locked. Use the secure link to reset password and restore access. Enter your 2FA code to continue.

Keywords: security code security question preferences activation code

Sincerely,
Taylor Kim",Phishing Email,yes,yes,"Email creates urgency with account lock claim and requests 2FA code via a link, a classic tactic to steal credentials; legitimate services never ask for 2FA this way.",95
"Notice, congratulations! You are the winner of a prize. To collect your gift of €5,000, please provide your credit card to process the sum. This offer is available today only.

Keywords: gift debit card lottery investment cryptocurrency

Sincerely,
Jamie Nguyen",Phishing Email,yes,yes,Unsolicited prize offer demanding credit card details with urgency is a classic phishing scam tactic.,100
"Subject: Performance feedback

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Let me know if the timing works for you.

Best,
Taylor Khan",Safe Email,no,no,"Email is a benign internal message about a meeting agenda with no links, attachments, urgency, or requests for sensitive data; minor subject-body mismatch but not indicative of phishing.",98
"Hello, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: trust building, you were wearing, medical conference, stranded traveler, might understand

Support Desk,
Riley Wong",Phishing Email,yes,yes,"Fabricates personal encounter to build false trust, then requests emergency loan for ""stranded traveler"" scenario, a common scam tactic to extract money.",95
"Hello, we detected unusual activity on your account. To authenticate access, please validate your information. Your account may be restricted until you recover it.

Keywords: deactivated violation data breach access denied restricted

Regards,
Sam Brown",Phishing Email,yes,yes,"Generic alert about unusual account activity with urgent call to validate info and threat of restriction; no specific company details or legitimate sender indicators; keywords like ""restricted"" and ""data breach"" are common phishing lures.",95
"Hello, we detected a security alert on your account. To restore access, please validate your information. Your account may be temporarily on hold until you recover it.

Keywords: temporary hold frozen

Regards,
Alex Khan",Phishing Email,yes,yes,"Generic security alert urging validation of information without specifying the company or providing verifiable details; uses fear tactics like account hold, typical of phishing scams.",95
"Subject: Schedule confirmation

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Let me know if the timing works for you.

Best,
Casey Singh",Safe Email,no,no,"Email is a straightforward internal scheduling confirmation with no suspicious requests, links, or urgency typical of phishing.",98
"Dear user, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: extend stay, payment verification, stranded traveler, sudden emergency, replacement cards, children's hospital

Account Services,
Cameron Khan",Phishing Email,yes,yes,"Email uses fabricated personal connection and urgency to solicit emergency funds, mimicking common advance-fee scams while signed inconsistently as ""Account Services.""",95
"Dear user, congratulations! You are the winner of a reward. To collect your gift of $1,200, please provide your routing number to process the amount. This deal is limited time.

Keywords: contest credit card dollars debt

Sincerely,
Alex Patel",Phishing Email,yes,yes,"Unsolicited prize claim requiring sensitive banking details (routing number) with urgency, typical phishing scam indicators.",95
"Subject: Schedule confirmation

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Thanks for reviewing the document.

Best,
Avery Martinez",Safe Email,no,no,"Email is a straightforward internal scheduling confirmation with no suspicious requests, links, or urgency typical of phishing.",98
